"start_position","end_position","chou_fasman","emini","kolaskar_tongaonkar","parker","isoelectric_point","aromaticity","hydrophobicity","stability","target"
30,39,0.941,0.206,1.093,1.38,5.10198974609375,0.0706106870229008,-0.302099236641221,41.707251908397,"0"
601,615,1.227,4.977,0.959,4.18,4.86273193359375,0.0670670670670671,-0.203803803803804,33.9017017017019,"0"
17,26,1.137,0.642,1.071,3.65,9.71502685546875,0.0566037735849057,-0.706918238993709,76.6591823899371,"0"
327,336,1.027,0.58,0.999,4,5.87799072265625,0.0772251308900523,-0.600130890052354,31.6145287958116,"0"
223,232,0.948,0.473,1.065,0.94,5.10198974609375,0.0706106870229008,-0.302099236641221,41.707251908397,"0"
23,30,0.887,0.514,1.054,-0.288,8.27288818359375,0.0724907063197026,-0.189591078066915,30.4420260223048,"0"
143,152,1.031,0.545,1.003,3.46,11.1992797851562,0.025,-0.370833333333333,46.68,"0"
13,22,1.156,0.07,1.055,0.98,9.19390869140625,0.0832214765100671,-0.268590604026846,44.6295302013425,"0"
759,768,0.813,0.406,1.112,-0.03,6.74053955078125,0.1,-0.704124999999999,33.1816250000001,"0"
461,470,1.043,0.299,1.107,-0.81,9.19390869140625,0.0832214765100671,-0.268590604026846,44.6295302013425,"0"
781,790,1.074,1.554,0.89,3.86,6.74053955078125,0.1,-0.704124999999999,33.1816250000001,"0"
431,438,0.965,1.182,0.96,2.188,6.18475341796875,0.0722100656455142,-0.681400437636761,45.2404814004376,"0"
1683,1692,1.018,0.09,1.117,1.72,4.41571044921875,0.119188503803888,-0.318258664412509,36.5207016060865,"0"
91,105,1.024,0.454,1.081,2.02,6.13519287109375,0.0765432098765432,-0.334567901234568,34.9,"0"
341,355,0.995,1.243,1.019,2.493,5.91156005859375,0.0782241014799154,-0.240380549682875,46.9374418604651,"0"
330,337,0.897,0.716,1.024,1.888,7.83062744140625,0.0165289256198347,-0.440495867768595,45.8181818181818,"0"
186,200,1.015,0.177,1.023,-0.207,5.87933349609375,0.131410256410256,-0.54423076923077,20.7253205128205,"0"
242,249,0.894,0.163,1.051,0.4,9.83160400390625,0.0709219858156028,-0.438652482269503,56.5280496453901,"0"
67,81,1.155,0.743,0.927,5.72,9.99700927734375,0,-1.72,35.0466666666667,"0"
125,137,0.801,0.19,1.091,0.223,5.48321533203125,0.106617647058824,0.00772058823529422,25.6217647058823,"0"
59,66,1.192,1.352,1.009,2.612,9.71502685546875,0.0566037735849057,-0.706918238993709,76.6591823899371,"0"
275,284,1.117,0.909,1.044,3.6,9.69232177734375,0.0748898678414097,-0.878634361233479,49.6806607929516,"0"
70,77,0.784,0.273,1.033,0.075,7.83062744140625,0.0165289256198347,-0.440495867768595,45.8181818181818,"0"
81,94,1.01,1.401,0.987,2.193,9.22698974609375,0.0582417582417582,-0.146593406593407,34.9858351648353,"0"
133,147,1.022,0.859,0.961,2.193,8.27288818359375,0.0724907063197026,-0.189591078066915,30.4420260223048,"0"
376,390,1.233,1.241,1.007,2.613,5.72528076171875,0.129186602870813,-0.445112781954888,43.1158714969244,"0"
2,9,1.051,1.149,0.998,3.35,9.83160400390625,0.0709219858156028,-0.438652482269503,56.5280496453901,"0"
13,20,1.08,1.29,0.962,3.563,4.08087158203125,0,-1.2682119205298,92.2397350993377,"0"
508,516,0.881,0.366,1.105,0,5.64471435546875,0.070298769771529,-0.312478031634447,28.0673110720562,"0"
34,45,1.099,1.742,0.961,4.1,5.87799072265625,0.0772251308900523,-0.600130890052354,31.6145287958116,"0"
213,225,0.756,0.827,1.034,-0.792,5.48321533203125,0.106617647058824,0.00772058823529422,25.6217647058823,"0"
505,519,1.155,0.954,0.954,4.907,4.97869873046875,0.0690121786197564,-0.691474966170501,50.3108389715834,"0"
1,10,1.178,0.48,1.102,3.18,8.53472900390625,0.0714285714285714,-0.557142857142857,92.8785714285714,"0"
554,565,0.892,0.197,1.005,0.392,5.87799072265625,0.0772251308900523,-0.600130890052354,31.6145287958116,"0"
51,65,0.854,0.224,1.088,-1.74,8.77899169921875,0.0545454545454545,0.154909090909091,43.0561818181819,"0"
585,594,0.954,1.691,0.975,3.66,5.62103271484375,0.0852904820766378,-0.635970333745363,42.2872682323858,"0"
41,55,1.099,0.303,1.032,0.58,6.32464599609375,0.127450980392157,-0.489705882352942,31.5319117647059,"0"
33,47,0.894,0.103,1.051,0.213,5.70257568359375,0.031413612565445,-0.0764397905759165,30.1931937172775,"0"
282,293,0.83,0.051,1.181,-1.467,5.87799072265625,0.0772251308900523,-0.600130890052354,31.6145287958116,"0"
909,923,0.95,0.184,1.102,0.287,6.49957275390625,0.0913120567375887,-0.169680851063829,45.1182180851066,"0"
219,228,1.033,0.482,1.017,2.55,5.10198974609375,0.0706106870229008,-0.302099236641221,41.707251908397,"0"
40,51,0.948,0.157,1.071,-2.067,6.30523681640625,0.085,-0.2235,31.60705,"0"
73,80,0.966,0.27,1.106,-1.625,11.5641479492188,0.0252100840336134,-0.579831932773109,14.446218487395,"0"
89,96,0.99,0.436,0.994,2.938,9.83160400390625,0.0709219858156028,-0.438652482269503,56.5280496453901,"0"
91,105,0.869,0.131,1.088,1.373,6.75970458984375,0.102857142857143,-0.531428571428571,50.0960571428571,"0"
705,719,1.097,0.368,0.992,2.333,6.07476806640625,0.105074090704984,-0.159991019308486,35.0761472833411,"0"
17,31,1.151,2.639,1.032,1.94,6.69952392578125,0.0906921241050119,-0.211217183770883,36.3661336515513,"0"
195,204,1.191,0.043,0.934,3.5,9.94085693359375,0.0503432494279176,-1.83981693363844,79.5096109839819,"0"
127,141,0.821,0.519,0.983,2.26,9.09527587890625,0.0606060606060606,-0.68,93.8454545454545,"0"
203,211,1.03,0.667,1.007,2.944,5.64471435546875,0.070298769771529,-0.312478031634447,28.0673110720562,"0"
874,885,1.112,1.498,0.966,3.292,6.66546630859375,0.0510725229826353,-0.302860061287027,56.0046067415733,"0"
41,52,0.992,0.741,0.988,3.975,7.13946533203125,0.0966767371601208,-0.357401812688822,30.8283987915408,"0"
667,676,1.052,3.042,0.955,3.26,9.19390869140625,0.0832214765100671,-0.268590604026846,44.6295302013425,"0"
18,25,0.916,0.349,1.051,2.175,4.25592041015625,0.0386266094420601,-1.21759656652361,54.7918454935623,"0"
167,174,0.825,0.786,1.075,0.85,8.71551513671875,0.0703125,0.0710937500000001,49.101171875,"0"
171,178,0.791,0.433,1.119,0.713,8.71551513671875,0.0703125,0.0710937500000001,49.101171875,"0"
701,710,1.192,1.031,1.018,2.82,6.74053955078125,0.1,-0.704124999999999,33.1816250000001,"0"
25,39,0.979,0.2,1.037,1.107,7.01177978515625,0.0714285714285714,-0.221428571428572,36.5269585253456,"0"
443,452,1.025,1.707,0.91,4.09,6.74053955078125,0.1,-0.704124999999999,33.1816250000001,"0"
245,259,0.933,1.263,1.017,2.567,8.67657470703125,0.0824858757062147,-0.606214689265535,46.9075819209042,"0"
534,548,0.926,0.484,1.015,0.993,6.49957275390625,0.0913120567375887,-0.169680851063829,45.1182180851066,"0"
438,452,1.04,0.369,1.019,2.68,6.49957275390625,0.0913120567375887,-0.169680851063829,45.1182180851066,"0"
453,461,0.939,0.124,1.018,-0.511,5.64471435546875,0.070298769771529,-0.312478031634447,28.0673110720562,"0"
97,111,0.75,0.046,1.033,-0.18,4.48736572265625,0.0550918196994992,-0.691986644407345,68.5966611018364,"0"
110,124,1.121,1.503,0.91,2.84,10.3274536132812,0.0396825396825397,-0.434126984126984,25.568253968254,"0"
267,276,1,1.932,0.977,2.29,9.69232177734375,0.0748898678414097,-0.878634361233479,49.6806607929516,"0"
177,186,1.047,1.016,1.026,1.75,5.87799072265625,0.0772251308900523,-0.600130890052354,31.6145287958116,"0"
195,204,0.945,1.326,0.967,2.68,5.10198974609375,0.0706106870229008,-0.302099236641221,41.707251908397,"0"
234,248,0.851,1.275,1.071,1.907,6.49957275390625,0.0913120567375887,-0.169680851063829,45.1182180851066,"0"
2331,2340,0.961,3.138,1.015,1,4.41571044921875,0.119188503803888,-0.318258664412509,36.5207016060865,"0"
347,353,0.831,0.167,1.186,-4.557,8.20880126953125,0.125,0.0889999999999997,56.0615,"0"
305,310,1.077,0.314,1.084,2.383,8.70257568359375,0.0813679245283019,-0.203183962264151,33.8444870283021,"0"
117,125,1.027,1.23,0.938,3.456,8.45770263671875,0.0588235294117647,-0.447478991596639,19.3100840336134,"0"
319,328,1.117,0.386,1.015,2.17,5.10198974609375,0.0706106870229008,-0.302099236641221,41.707251908397,"0"
257,271,0.959,0.029,1.056,-1.08,5.78045654296875,0.0479744136460554,-0.635820895522389,64.4523560767594,"0"
1,12,0.909,1.47,1.008,0.367,5.02020263671875,0.075187969924812,-0.106015037593985,26.3992481203007,"0"
173,182,0.986,0.871,1.026,1.81,5.62103271484375,0.0852904820766378,-0.635970333745363,42.2872682323858,"0"
186,200,0.929,0.076,1.102,0.447,6.90985107421875,0.0981256890848953,-0.330540242557883,35.6312127894158,"0"
390,401,1.045,0.422,0.976,2.658,5.87799072265625,0.0772251308900523,-0.600130890052354,31.6145287958116,"0"
270,276,0.974,0.506,1.114,-0.329,8.20880126953125,0.125,0.0889999999999997,56.0615,"0"
29,36,1.059,0.855,1.029,3.475,8.71551513671875,0.0703125,0.0710937500000001,49.101171875,"0"
120,127,0.95,0.349,1.126,-1.812,8.71551513671875,0.0703125,0.0710937500000001,49.101171875,"0"
467,479,0.768,0.166,1.085,0.854,5.71893310546875,0.0712945590994372,-0.190056285178236,34.8493621013133,"0"
318,326,0.871,0.18,1.125,-0.556,5.64471435546875,0.070298769771529,-0.312478031634447,28.0673110720562,"0"
423,431,0.983,0.862,0.967,2.933,6.18475341796875,0.0722100656455142,-0.681400437636761,45.2404814004376,"0"
89,103,1.106,0.611,1.025,3.427,8.67657470703125,0.0824858757062147,-0.606214689265535,46.9075819209042,"0"
176,184,0.982,1.29,0.99,3.389,8.45770263671875,0.0588235294117647,-0.447478991596639,19.3100840336134,"0"
439,448,1.104,0.802,1.063,0.45,5.87799072265625,0.0772251308900523,-0.600130890052354,31.6145287958116,"0"
20,30,0.914,0.466,1.074,-0.645,9.00457763671875,0.0666666666666667,-0.00666666666666668,50.6216666666667,"0"
149,162,0.888,0.275,1.101,-0.243,8.71148681640625,0.144404332129964,0.546931407942238,18.5841516245487,"0"
170,178,1.099,2.161,0.927,3.422,5.64471435546875,0.070298769771529,-0.312478031634447,28.0673110720562,"0"
167,175,0.961,0.313,1.022,2.678,8.45770263671875,0.0588235294117647,-0.447478991596639,19.3100840336134,"0"
21,30,1.018,0.127,1.033,2.28,5.77935791015625,0.0166666666666667,-0.2225,66.2025,"0"
306,313,0.929,0.964,1.031,2.125,8.27288818359375,0.0724907063197026,-0.189591078066915,30.4420260223048,"0"
431,445,1.067,0.323,1.016,0.467,7.87933349609375,0.0940032414910859,-0.123176661264182,29.8361750405186,"0"
188,194,0.784,0.177,1.11,-2.5,8.20880126953125,0.125,0.0889999999999997,56.0615,"0"
115,124,0.998,0.275,1.04,1.71,5.62103271484375,0.0852904820766378,-0.635970333745363,42.2872682323858,"0"
64,78,1.015,1.507,0.985,3.213,6.30523681640625,0.085,-0.2235,31.60705,"0"
467,475,0.997,0.357,1.09,0.756,4.95733642578125,0.103293413173653,-0.0727544910179641,28.8694760479042,"0"
35,49,0.879,0.078,1.088,-0.48,6.69952392578125,0.0906921241050119,-0.211217183770883,36.3661336515513,"0"
58,72,0.773,0.086,1.103,-0.56,11.3628540039062,0.058252427184466,-0.521359223300971,42.9543689320388,"0"
86,95,1.084,0.054,1.023,1.46,9.69232177734375,0.0748898678414097,-0.878634361233479,49.6806607929516,"0"
49,63,0.763,0.013,1.07,-0.327,4.97869873046875,0.0690121786197564,-0.691474966170501,50.3108389715834,"0"
425,439,0.954,0.73,1.002,1.233,8.67657470703125,0.0824858757062147,-0.606214689265535,46.9075819209042,"0"
41,50,1.012,1.916,0.944,2.51,11.7131958007812,0.0642857142857143,-0.622857142857144,79.0271428571428,"0"
421,435,1.027,0.59,1.041,1.667,5.83355712890625,0.0952380952380952,-0.145238095238095,52.2759956709958,"0"
113,122,1.017,0.096,1.063,0.14,5.62933349609375,0.0980392156862745,-0.256372549019608,26.0485294117647,"0"
391,405,1.077,7.775,0.914,6.24,6.13519287109375,0.0765432098765432,-0.334567901234568,34.9,"0"
11,25,0.992,0.082,1.041,1.453,5.87933349609375,0.131410256410256,-0.54423076923077,20.7253205128205,"0"
185,192,1.119,0.944,1.079,1.375,8.27288818359375,0.0724907063197026,-0.189591078066915,30.4420260223048,"0"
1771,1780,0.945,1.516,1,1.38,4.41571044921875,0.119188503803888,-0.318258664412509,36.5207016060865,"0"
216,227,0.882,0.187,1.035,0.883,4.79754638671875,0.0602678571428571,-0.392857142857143,20.9618303571429,"0"
42,55,1.208,0.165,1.047,3.279,5.32647705078125,0.123188405797101,-0.328985507246377,26.5696376811594,"0"
500,508,1.016,1.232,0.953,3.467,5.64471435546875,0.070298769771529,-0.312478031634447,28.0673110720562,"0"
71,85,0.963,0.593,1.019,1.42,8.88763427734375,0.0470588235294118,-0.0552941176470588,30.8835294117647,"0"
62,75,1.156,0.091,1.118,2.957,5.32647705078125,0.123188405797101,-0.328985507246377,26.5696376811594,"0"
418,425,0.941,0.239,1.112,0.875,8.27288818359375,0.0724907063197026,-0.189591078066915,30.4420260223048,"0"
87,95,1.084,0.349,0.968,2.733,5.64471435546875,0.070298769771529,-0.312478031634447,28.0673110720562,"0"
191,204,1.165,0.446,1.034,2.586,8.51226806640625,0.127610208816705,0.0635730858468677,48.4399071925754,"0"
34,40,0.967,0.835,0.978,0.314,11.1992797851562,0.025,-0.370833333333333,46.68,"0"
359,368,0.988,0.186,1.077,1.8,5.87799072265625,0.0772251308900523,-0.600130890052354,31.6145287958116,"0"
258,264,0.66,0.034,1.236,-7.514,8.20880126953125,0.125,0.0889999999999997,56.0615,"0"
96,110,1.036,0.653,1.069,1.867,5.72528076171875,0.129186602870813,-0.445112781954888,43.1158714969244,"0"
116,123,0.97,0.388,1.082,1.938,8.27288818359375,0.0724907063197026,-0.189591078066915,30.4420260223048,"0"
175,189,1.022,1.36,1.03,1.567,6.30523681640625,0.085,-0.2235,31.60705,"0"
553,561,1.12,2.099,1.009,4.122,5.64471435546875,0.070298769771529,-0.312478031634447,28.0673110720562,"0"
185,198,1.048,0.995,1.024,2.929,8.71148681640625,0.144404332129964,0.546931407942238,18.5841516245487,"0"
208,215,0.801,1.858,1.048,2.05,8.27288818359375,0.0724907063197026,-0.189591078066915,30.4420260223048,"0"
149,163,0.876,0.386,1.039,0.68,5.71563720703125,0.0694006309148265,0.0403785488958991,36.4946372239747,"0"
55,64,1.052,0.873,0.952,4.28,9.94085693359375,0.0503432494279176,-1.83981693363844,79.5096109839819,"0"
40,49,1.006,0.101,1.066,2.32,4.61956787109375,0.05,-0.325,27.922,"0"
25,34,0.981,0.142,1.064,1.28,4.61956787109375,0.05,-0.325,27.922,"0"
344,356,0.907,0.308,0.971,1.023,5.71893310546875,0.0712945590994372,-0.190056285178236,34.8493621013133,"0"
187,196,0.887,0.122,1.065,-0.95,5.62103271484375,0.0852904820766378,-0.635970333745363,42.2872682323858,"0"
307,319,0.749,0.224,1.081,0.454,5.71893310546875,0.0712945590994372,-0.190056285178236,34.8493621013133,"0"
393,402,1.431,0.083,0.877,6.14,9.94085693359375,0.0503432494279176,-1.83981693363844,79.5096109839819,"0"
109,123,1.027,0.158,1.051,1.107,6.12493896484375,0.111665004985045,-0.281056829511464,45.456749750748,"0"
139,153,0.857,0.273,1.084,-0.4,8.22393798828125,0.0917874396135266,0.879227053140097,27.8633333333333,"0"
170,175,1.098,0.283,1.029,2.067,9.86859130859375,0.0373831775700935,-1.35794392523364,78.1976635514018,"0"
557,571,0.994,0.122,1.061,0.84,4.48736572265625,0.0550918196994992,-0.691986644407345,68.5966611018364,"0"
181,195,1.009,6.341,1.029,1.707,6.30523681640625,0.085,-0.2235,31.60705,"0"
118,129,0.908,0.33,1,1.583,5.87799072265625,0.0772251308900523,-0.600130890052354,31.6145287958116,"0"
133,147,0.863,0.084,1.049,-0.247,6.30523681640625,0.085,-0.2235,31.60705,"0"
219,226,0.884,0.292,0.963,-0.037,9.83160400390625,0.0709219858156028,-0.438652482269503,56.5280496453901,"0"
189,203,1.051,8.99,0.912,5.227,9.33306884765625,0.0784313725490196,-1.29045751633987,45.7371372549021,"0"
2231,2240,1.043,0.16,1.034,1.67,4.41571044921875,0.119188503803888,-0.318258664412509,36.5207016060865,"0"
377,386,1.063,0.694,0.909,5.75,9.94085693359375,0.0503432494279176,-1.83981693363844,79.5096109839819,"0"
397,405,1.001,0.641,0.999,0.644,5.22650146484375,0.0737051792828685,0.0163346613545817,14.6733067729084,"0"
1,10,0.996,0.724,0.991,2.47,9.83160400390625,0.0709219858156028,-0.438652482269503,56.5280496453901,"0"
49,61,0.862,0.968,1.041,2.092,5.48321533203125,0.106617647058824,0.00772058823529422,25.6217647058823,"0"
1281,1295,0.969,2.626,0.966,3.373,5.72528076171875,0.129186602870813,-0.445112781954888,43.1158714969244,"0"
81,95,0.981,0.258,1.113,0.987,5.83355712890625,0.0952380952380952,-0.145238095238095,52.2759956709958,"0"
211,219,0.812,1.185,1.033,1.156,8.45770263671875,0.0588235294117647,-0.447478991596639,19.3100840336134,"0"
1,15,0.813,0.3,1.059,-0.233,4.57318115234375,0.0613026819923372,-0.0946360153256705,45.1540229885057,"0"
21,30,0.886,0.221,1.008,0.04,9.19390869140625,0.0832214765100671,-0.268590604026846,44.6295302013425,"0"
33,47,0.903,0.764,1.048,0.913,8.34002685546875,0.11304347826087,-0.273623188405797,48.1000579710145,"0"
36,44,0.703,0.052,1.112,-2.256,8.45770263671875,0.0588235294117647,-0.447478991596639,19.3100840336134,"0"
43,52,1.009,0.426,0.985,1.91,9.94085693359375,0.0503432494279176,-1.83981693363844,79.5096109839819,"0"
290,297,1.074,3.349,0.989,5.525,8.53094482421875,0.0860479409956976,-0.510264290104487,32.4176398279044,"0"
367,373,0.811,0.229,0.952,-3.971,8.20880126953125,0.125,0.0889999999999997,56.0615,"0"
139,148,0.969,0.553,1.062,2.1,9.19390869140625,0.0832214765100671,-0.268590604026846,44.6295302013425,"0"
331,337,0.934,0.319,1.006,1.214,4.60333251953125,0.0507042253521127,-1.12633802816901,48.8021126760566,"0"
20,27,0.789,0.762,0.968,4.738,4.08087158203125,0,-1.2682119205298,92.2397350993377,"0"
1,8,0.702,0.561,1.044,-0.775,4.57318115234375,0.0613026819923372,-0.0946360153256705,45.1540229885057,"0"
94,101,0.859,0.282,0.972,0.375,9.83160400390625,0.0709219858156028,-0.438652482269503,56.5280496453901,"0"
184,192,1.032,0.671,1.084,1.456,8.71148681640625,0.148014440433213,0.550180505415162,18.8906498194946,"0"
57,71,1.003,7.109,0.937,5.947,9.33306884765625,0.0784313725490196,-1.29045751633987,45.7371372549021,"0"
151,160,0.935,0.351,1.05,1.11,5.10198974609375,0.0706106870229008,-0.302099236641221,41.707251908397,"0"
185,199,1.167,3.108,0.974,3.307,8.56610107421875,0.0776119402985075,-0.107761194029851,15.6122388059701,"0"
473,485,0.746,0.095,1.025,0.046,5.71893310546875,0.0712945590994372,-0.190056285178236,34.8493621013133,"0"
252,259,1.015,0.491,0.987,4.625,9.83160400390625,0.0709219858156028,-0.438652482269503,56.5280496453901,"0"
146,155,0.951,0.215,1.09,0.75,8.71551513671875,0.0703125,0.0710937500000001,49.101171875,"0"
228,235,0.91,0.721,1.029,-1.912,8.71551513671875,0.0703125,0.0710937500000001,49.101171875,"0"
264,271,1.02,0.283,0.998,-1.275,5.77423095703125,0.0697115384615385,-0.332211538461539,51.1351201923077,"0"
47,56,1.057,2.749,0.961,5.05,9.69232177734375,0.0748898678414097,-0.878634361233479,49.6806607929516,"0"
149,163,0.897,0.014,1.064,-0.013,6.67572021484375,0.0735294117647059,-0.973284313725489,38.0171568627451,"0"
1927,1936,0.947,0.337,1.016,0.11,4.41571044921875,0.119188503803888,-0.318258664412509,36.5207016060865,"0"
2,6,1.102,0.437,1.211,1.82,6.96258544921875,0.0769230769230769,-0.153846153846154,125.076923076923,"0"
151,160,1.19,0.189,1.056,2.42,5.62933349609375,0.0980392156862745,-0.256372549019608,26.0485294117647,"0"
199,207,1.212,0.702,0.966,4.189,5.64471435546875,0.070298769771529,-0.312478031634447,28.0673110720562,"0"
209,223,0.885,0.646,1.036,1.173,5.71563720703125,0.0694006309148265,0.0403785488958991,36.4946372239747,"0"
79,93,0.88,0.367,1.041,0.66,6.12493896484375,0.111665004985045,-0.281056829511464,45.456749750748,"0"
229,243,1.009,0.165,1.084,0.4,5.71563720703125,0.0694006309148265,0.0403785488958991,36.4946372239747,"0"
113,122,0.832,0.09,1.071,-0.68,11.7131958007812,0.0642857142857143,-0.622857142857144,79.0271428571428,"0"
229,241,1.001,1.115,0.982,3.246,5.48321533203125,0.106617647058824,0.00772058823529422,25.6217647058823,"0"
401,410,0.846,1.456,0.995,1.94,5.62103271484375,0.0852904820766378,-0.635970333745363,42.2872682323858,"0"
409,417,0.932,0.417,1.05,0.3,5.64471435546875,0.070298769771529,-0.312478031634447,28.0673110720562,"0"
103,117,0.916,0.359,1.016,0.44,6.44781494140625,0.100854700854701,-0.201196581196582,43.1133333333334,"0"
513,527,1.141,6.32,0.994,2.373,9.19390869140625,0.0832214765100671,-0.268590604026846,44.6295302013425,"0"
94,103,0.94,0.35,1.068,2.32,6.36492919921875,0.103658536585366,-0.514024390243902,47.3680182926829,"0"
174,181,0.965,0.768,1.044,2.05,5.90179443359375,0.0680100755667506,-0.392443324937027,39.6415869017632,"0"
41,52,1.085,1.738,1.005,4.3,6.17926025390625,0.096551724137931,-0.473103448275862,29.4765517241379,"0"
839,846,0.946,0.579,1.1,1.9,5.94842529296875,0.031929347826087,-0.62472826086957,32.0748980978266,"0"
181,187,1.001,0.164,1.093,-3.329,8.20880126953125,0.125,0.0889999999999997,56.0615,"0"
137,151,0.964,0.212,1.079,0.533,9.19390869140625,0.0832214765100671,-0.268590604026846,44.6295302013425,"0"
77,91,1.055,0.031,1.032,3.167,4.42291259765625,0.0347826086956522,-0.237391304347826,53.6426086956522,"0"
163,172,0.939,0.419,1.069,2.73,5.62103271484375,0.0852904820766378,-0.635970333745363,42.2872682323858,"0"
179,191,0.95,0.322,1.043,1.085,5.48321533203125,0.106617647058824,0.00772058823529422,25.6217647058823,"0"
78,87,0.918,1.582,1.008,2.99,8.66656494140625,0.0806451612903226,-0.199193548387097,38.9741935483871,"0"
231,245,0.889,0.14,0.978,0.253,8.58111572265625,0.0905432595573441,-0.424144869215292,35.7809255533199,"0"
305,313,0.916,1.095,0.989,2.7,5.64471435546875,0.070298769771529,-0.312478031634447,28.0673110720562,"0"
181,190,1.092,0.25,0.955,2.33,9.94085693359375,0.0503432494279176,-1.83981693363844,79.5096109839819,"0"
338,344,0.834,0.693,1.024,-0.329,8.20880126953125,0.125,0.0889999999999997,56.0615,"0"
16,23,0.994,1.685,0.949,2.712,9.83160400390625,0.0709219858156028,-0.438652482269503,56.5280496453901,"0"
103,117,1.11,3.337,0.938,4.813,9.79412841796875,0.0592105263157895,-1.17434210526316,41.647697368421,"0"
138,152,0.957,0.605,1.019,2.44,5.96380615234375,0.0581395348837209,-1.24186046511628,76.3656976744186,"0"
5,10,1.138,1.035,1.065,2.933,7.96990966796875,0.0666666666666667,-0.753333333333334,137.046666666667,"0"
283,292,1.163,3.584,0.896,6.47,9.94085693359375,0.0503432494279176,-1.83981693363844,79.5096109839819,"0"
716,730,0.957,0.667,0.996,0.373,5.72528076171875,0.129186602870813,-0.445112781954888,43.1158714969244,"0"
162,169,0.936,0.139,1.062,1.55,7.83062744140625,0.0165289256198347,-0.440495867768595,45.8181818181818,"0"
260,267,0.909,3.151,0.98,2.688,7.83062744140625,0.0165289256198347,-0.440495867768595,45.8181818181818,"0"
377,391,0.962,1.142,0.966,2.293,4.89483642578125,0.0717185385656292,-0.701082543978349,46.8752368064954,"0"
403,408,0.967,0.529,1.001,2.05,4.68951416015625,0.0522022838499184,-0.588907014681891,47.0508972267538,"0"
293,302,1.212,2.799,1.01,1.81,9.19390869140625,0.0832214765100671,-0.268590604026846,44.6295302013425,"0"
204,211,0.819,0.733,1,2.175,5.33734130859375,0.0954446854663774,-0.377223427331887,38.8731019522777,"0"
101,110,0.703,0.019,1.104,-1.57,9.94085693359375,0.0503432494279176,-1.83981693363844,79.5096109839819,"0"
103,110,1.18,0.578,0.951,0.188,9.71502685546875,0.0566037735849057,-0.706918238993709,76.6591823899371,"0"
126,139,1.116,0.502,0.968,2.857,9.22698974609375,0.0582417582417582,-0.146593406593407,34.9858351648353,"0"
43,57,0.947,0.527,1.074,-0.213,5.77276611328125,0.121387283236994,-0.490173410404624,51.9364739884393,"0"
125,136,1.128,2.395,0.961,4.15,5.71563720703125,0.0694006309148265,0.0403785488958991,36.4946372239747,"0"
132,146,0.981,0.217,1.107,2.06,4.93121337890625,0.0561797752808989,-0.00955056179775289,40.1202247191011,"0"
213,227,0.864,1.125,0.969,3.493,6.67572021484375,0.0735294117647059,-0.973284313725489,38.0171568627451,"0"
364,378,1.152,1.793,0.926,6.293,6.79132080078125,0.063508064516129,-0.825907258064518,74.1543346774198,"0"
31,38,0.922,0.363,1.079,-1.087,8.27288818359375,0.0724907063197026,-0.189591078066915,30.4420260223048,"0"
72,79,0.792,0.696,1.043,1.762,8.27288818359375,0.0724907063197026,-0.189591078066915,30.4420260223048,"0"
132,141,0.964,0.315,0.994,-0.8,5.10198974609375,0.0706106870229008,-0.302099236641221,41.707251908397,"0"
77,86,0.813,0.515,0.987,3.61,9.94085693359375,0.0503432494279176,-1.83981693363844,79.5096109839819,"0"
821,835,0.909,0.464,1.016,0.127,5.72528076171875,0.129186602870813,-0.445112781954888,43.1158714969244,"0"
214,221,0.835,1.362,1.034,2.838,8.27288818359375,0.0724907063197026,-0.189591078066915,30.4420260223048,"0"
49,63,1.198,3.885,0.972,4.927,6.44781494140625,0.100854700854701,-0.201196581196582,43.1133333333334,"0"
9,23,0.874,0.023,1.121,0.093,4.25946044921875,0.0526315789473684,0.109649122807017,55.9271929824561,"0"
162,173,1.071,5.111,0.96,3.208,5.87799072265625,0.0772251308900523,-0.600130890052354,31.6145287958116,"0"
787,796,0.888,0.433,1.006,1.16,6.74053955078125,0.1,-0.704124999999999,33.1816250000001,"0"
91,98,0.889,0.358,0.991,1.225,9.83160400390625,0.0709219858156028,-0.438652482269503,56.5280496453901,"0"
1805,1814,1.113,0.287,1.002,1.66,4.41571044921875,0.119188503803888,-0.318258664412509,36.5207016060865,"0"
143,152,0.978,0.847,0.995,0.99,9.71502685546875,0.0566037735849057,-0.706918238993709,76.6591823899371,"0"
377,386,1.005,0.619,0.923,3.48,5.87799072265625,0.0772251308900523,-0.600130890052354,31.6145287958116,"0"
198,207,1.024,0.696,0.988,3.17,5.10198974609375,0.0706106870229008,-0.302099236641221,41.707251908397,"0"
186,200,0.876,1.343,1.028,3.093,8.85565185546875,0.0508474576271186,-0.297033898305085,42.831779661017,"0"
183,189,0.849,0.117,1.189,-4.671,8.20880126953125,0.125,0.0889999999999997,56.0615,"0"
57,68,0.944,1.129,1.051,1.533,10.3943481445312,0.0511363636363636,-0.417045454545455,47.9579545454545,"0"
1634,1642,1.029,0.225,1.126,0.767,6.11395263671875,0.0767441860465116,-0.655058139534886,40.243912790698,"0"
118,129,1.078,0.263,1.048,2.342,6.09088134765625,0.0980392156862745,-0.226143790849673,24.6183006535948,"0"
94,102,1.217,0.474,0.928,3.922,5.64471435546875,0.070298769771529,-0.312478031634447,28.0673110720562,"0"
1,15,1.045,0.81,0.957,4.007,10.8439331054688,0.0257731958762887,-1.07268041237113,22.5891752577319,"0"
